YEAR,DAY,ALLSKY_SFC_PAR_TOT,TOA_SW_DWN,T2M,T2MDEW,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS2M,WS2M_MAX,QV2M,GWETROOT
2020,2020-06-07,3.23,23.48,19.86,16.84,25.63,16.04,9.7,84.16,0.79,1.36,13.17,0.63
2020,2020-06-08,6.23,23.42,19.81,15.65,26.64,14.82,0.72,80.02,1.09,1.95,12.2,0.64
2020,2020-06-09,6.74,23.38,19.56,15,26.76,13.81,0.96,77.27,0.91,1.23,11.71,0.64
2020,2020-06-10,5.39,23.33,20.17,15.45,26.87,15.53,2.1,76.61,1.01,2.01,12.06,0.63
2020,2020-06-11,7.31,23.29,20.53,14.71,28.13,14.79,0.34,72.47,1.08,2.04,11.51,0.63
2020,2020-06-12,6.93,23.25,21.27,14.16,27.54,15.61,0.02,65.53,0.83,1.55,11.09,0.63
2020,2020-06-13,7.26,23.22,20.43,14.78,27.35,14.66,0,72.69,0.82,1.3,11.52,0.63
2020,2020-06-14,7.02,23.19,19.96,14.4,26.33,14.38,0.05,73.03,1.54,2.42,11.22,0.62
2020,2020-06-15,5.71,23.17,18.09,13.35,24.66,13.23,0.06,76.68,1.66,2.44,10.46,0.62
2020,2020-06-16,5.57,23.14,18.03,13.84,24.14,14.24,0.02,78.94,1.47,2.33,10.77,0.62
2020,2020-06-17,4.71,23.13,17.74,13.21,23.6,13.73,0.02,77,1.67,2.27,10.35,0.62
2020,2020-06-18,6.29,23.11,16.25,11.91,23.36,11.67,0.01,78.32,1.27,2.07,9.52,0.62
2020,2020-06-19,6.38,23.1,17.61,12.4,24.98,11.91,0.02,74.86,0.99,1.45,9.84,0.62
2020,2020-06-20,6.28,23.1,18.65,13.7,26.52,12.13,0.43,74.99,0.92,1.79,10.8,0.61
2020,2020-06-21,7.44,23.09,18.89,14.24,25.66,14.51,0.15,76.96,1.13,2.06,11.13,0.61
2020,2020-06-22,7.49,23.1,18,11.1,25.86,11.5,0.01,67.06,0.74,0.95,9.03,0.61
2020,2020-06-23,6.67,23.1,17.79,10.97,24.26,11.73,0.02,66.67,0.9,1.68,8.97,0.61
2020,2020-06-24,6.74,23.11,17.45,12.36,25.4,11.3,0.09,74.79,1.11,2.06,9.85,0.61
2020,2020-06-25,7.04,23.13,18.48,13.5,27.22,12.51,0.11,76.08,1.19,2.25,10.62,0.61
2020,2020-06-26,6.37,23.14,19.99,14.79,25.92,15.05,0.93,73.77,0.73,1.26,11.57,0.61
2020,2020-06-27,5.09,23.16,18.56,13.95,25.48,13.64,1.11,77.86,1.46,3.06,11,0.61
2020,2020-06-28,7.25,23.19,17.18,11.97,24.69,11.93,0.11,75.42,1.19,1.93,9.64,0.61
2020,2020-06-29,6.1,23.22,15.88,12.38,21.69,11.93,0.11,81.09,1.63,2.29,9.84,0.61
2020,2020-06-30,6.51,23.25,17.17,13.33,23.56,13.24,0.15,80.5,1.78,3.26,10.5,0.61
2020,2020-07-01,4.49,23.29,16.03,11.87,20.65,11.71,0.25,77.73,1.78,3.53,9.61,0.61
2020,2020-07-02,7.48,23.33,13.88,4.44,23.21,7.36,0,57.52,1.21,2.5,5.78,0.6
2020,2020-07-03,7.3,23.37,15.62,6.24,23.85,9.94,0.01,56.13,1.21,2.28,6.54,0.6
2020,2020-07-04,7.43,23.42,16.01,9.41,25.61,9.03,0,68.67,1.08,1.41,8.11,0.6
2020,2020-07-05,6.18,23.47,17.7,12.4,25.46,11.8,0.02,73.68,1.14,2.12,9.89,0.6
2020,2020-07-06,7.36,23.52,19.51,12.29,28.18,12.58,0.02,67.55,0.86,1.29,9.81,0.6
2020,2020-07-07,7.62,23.58,18.52,10.79,26.68,11.69,0.09,65.03,1.33,2.2,8.89,0.6
2020,2020-07-08,7.67,23.64,18.35,10.66,27.31,11.49,0,65.33,1.39,2.75,8.82,0.6
2020,2020-07-09,5.89,23.71,18.47,12.04,25.53,13.68,1.86,67.56,1.21,1.92,9.65,0.6
2020,2020-07-10,6.4,23.77,18.11,12.51,25.99,11.84,0.03,72.72,1.12,1.59,9.93,0.6
2020,2020-07-11,6.74,23.84,18.82,13.48,25.52,14.11,0,73.95,1.34,2.35,10.58,0.6
2020,2020-07-12,7.11,23.92,19.03,12.33,27.34,12.45,0,68.92,1.22,2.16,9.84,0.6
2020,2020-07-13,7.34,24,21.28,13.11,29.19,15.11,0,63.43,0.77,1.13,10.38,0.59
2020,2020-07-14,5.94,24.08,21.79,13.17,28.38,16.49,0.08,60.81,1.01,1.5,10.4,0.59
2020,2020-07-15,7.13,24.16,20.02,13.98,27.01,14.09,0.02,71.69,0.98,1.6,10.94,0.59
2020,2020-07-16,6.84,24.25,19.45,13.48,25.92,14.39,0.03,70.9,1.29,1.99,10.57,0.59
2020,2020-07-17,7.18,24.34,18.94,12.63,26.4,13.13,0.06,70.34,0.78,1.04,10,0.59
2020,2020-07-18,6.99,24.44,18.61,12.31,25.62,13.26,0,70.05,1.31,2.07,9.78,0.59
2020,2020-07-19,7.78,24.54,17.03,10.43,24.13,11.92,0.02,69.57,1.26,2.22,8.68,0.59
2020,2020-07-20,7.99,24.64,17.28,10.61,25.33,10.39,0,68.02,1.19,2.32,8.75,0.59
2020,2020-07-21,8.09,24.74,18.63,11.28,27.03,11.34,0.01,65.63,1.07,2.04,9.16,0.59
2020,2020-07-22,8.11,24.85,19.5,11.23,28.25,12.64,0,63.31,0.83,1.07,9.14,0.59
2020,2020-07-23,8.09,24.95,19.08,10.33,26.82,11.69,0.01,60.32,1,1.77,8.59,0.59
2020,2020-07-24,8.19,25.07,17.87,9.4,25.78,10.3,0,61.18,1.25,2.24,8.06,0.58
2020,2020-07-25,7.49,25.18,19.15,11.09,28.32,11.77,0.01,64.31,1.21,2.54,9.05,0.58
2020,2020-07-26,8.21,25.3,18.99,11.01,26.96,11.91,0,64.26,1.34,2.59,8.98,0.58
2020,2020-07-27,6.74,25.42,18.66,12.4,26.21,12.81,0,69.57,1.34,2.26,9.85,0.58
2020,2020-07-28,7.92,25.55,20.03,11.65,28.6,12.53,0,63.1,1.25,2.46,9.4,0.58
2020,2020-07-29,7.44,25.67,21.65,11.24,28.72,15.8,0.04,54.54,0.84,1.3,9.16,0.58
2020,2020-07-30,6.87,25.8,19.43,12.37,26.55,13.31,0.06,66.97,1.72,2.73,9.84,0.58
2020,2020-07-31,7.93,25.93,18.23,11.14,24.97,13.27,0,65.9,1.79,2.64,9.03,0.58
2020,2020-08-01,7.07,26.06,18.1,11.35,24.71,12.73,0.01,67.76,1.12,2.01,9.16,0.58
2020,2020-08-02,8.36,26.19,17.44,10.13,25.3,11.97,0.01,67.01,1.37,2.01,8.47,0.58
2020,2020-08-03,8.64,26.33,16.44,7.78,25.01,8.97,0.01,61.86,1.07,1.69,7.2,0.58
2020,2020-08-04,8.75,26.47,16.41,7.47,24.96,8.54,0,60.34,1.17,1.9,7.04,0.58
2020,2020-08-05,8.76,26.61,16.19,7.03,25.28,8.77,0.01,59.97,1.46,2.32,6.86,0.58
2020,2020-08-06,8.83,26.76,16.38,7.6,25.14,8.74,0.26,60.87,1.25,1.99,7.12,0.58
2020,2020-08-07,8.88,26.9,16.74,7.41,25.21,8.85,0,58.41,1.05,1.81,7.02,0.58
2020,2020-08-08,8.21,27.05,18.11,7.44,26.17,10.18,0.01,53.32,0.88,1.26,7.03,0.58
2020,2020-08-09,5.47,27.2,18.21,8.55,24.82,11.03,0.03,56.27,1.02,1.96,7.59,0.58
2020,2020-08-10,7.97,27.35,18.69,9.12,26.46,11.06,0.02,57.65,1.18,2.15,7.92,0.58
2020,2020-08-11,7.92,27.5,19.47,9.78,27.77,12.24,0.04,57.33,1.09,1.79,8.29,0.57
2020,2020-08-12,8.34,27.65,19.5,10.65,27.29,12.25,0,59.93,1.33,2.46,8.8,0.57
2020,2020-08-13,7.82,27.81,21.21,12.34,29.59,14.12,0.02,60.97,1.48,2.54,9.86,0.57
2020,2020-08-14,8.76,27.97,21.29,12.57,29.9,15.24,0.01,60.81,1.3,2.11,10,0.57
2020,2020-08-15,8.93,28.13,21.65,11.96,29.67,14.99,0,57.18,1.44,2.55,9.63,0.57
2020,2020-08-16,6.37,28.28,20.91,12.14,28.76,14.72,0,60.52,1.03,1.88,9.74,0.57
2020,2020-08-17,4.6,28.45,21.67,13.87,28.1,16.7,1.08,63.85,1.35,2.41,10.91,0.57
2020,2020-08-18,7.82,28.61,22.45,13.16,30.04,16.39,0.05,58.6,1.28,1.97,10.41,0.57
2020,2020-08-19,9.28,28.77,23.7,13.62,32.03,17.6,0.01,56.5,2.1,3.67,10.75,0.57
2020,2020-08-20,7.42,28.94,23.57,13.58,31.81,16.26,0.9,57.47,1.28,3.28,10.71,0.57
2020,2020-08-21,1.68,29.11,15.66,10.75,19.25,12.51,4.16,73.41,2.17,3.34,8.84,0.58
2020,2020-08-22,3.8,29.27,12.83,8.22,17.26,9.63,3.17,74.71,2.09,2.7,7.43,0.58
2020,2020-08-23,8.89,29.44,14.4,8.47,22.51,9.16,0.16,71.69,1.74,2.5,7.57,0.58
2020,2020-08-24,9.89,29.61,15.49,7.93,24.27,9.91,0.02,66.17,1.63,2.41,7.33,0.58
2020,2020-08-25,10,29.78,14.7,4.87,24.36,8.01,0.06,61.08,1.53,1.96,6.08,0.58
2020,2020-08-26,9.82,29.95,15.05,4.73,25.73,7.42,0.01,59.44,1.5,1.89,5.97,0.58
2020,2020-08-27,9.58,30.12,17.64,9.22,27.46,9.96,0.02,64.24,1.32,2.06,8.01,0.58
2020,2020-08-28,9.88,30.29,19.35,11.54,28.66,11.96,0,65.23,1.32,2.4,9.36,0.57
2020,2020-08-29,10.13,30.47,20.29,11.52,29.02,12.65,0,61.42,1.32,2.55,9.32,0.57
2020,2020-08-30,10.22,30.64,21.4,11.2,30.53,13.49,0,57.01,1.22,2.49,9.14,0.57
2020,2020-08-31,10.07,30.81,22.67,11.01,31.33,14.69,0.02,51.13,1.25,1.93,8.98,0.57
2020,2020-09-01,8.72,30.98,22.21,13.92,29.96,16,0,63.75,1.87,2.84,10.9,0.57
2020,2020-09-02,9.11,31.16,21.36,12.79,28.72,15.64,0,62.49,1.91,2.74,10.15,0.57
2020,2020-09-03,10.26,31.33,21.07,11.5,29.47,13.75,0,59.3,1.51,2.45,9.33,0.57
2020,2020-09-04,10.34,31.5,22.5,9.73,32.43,14.11,0,49.89,1.07,2.08,8.29,0.57
2020,2020-09-05,10.44,31.68,22.82,8.08,31.71,14.02,0,43.67,1.23,2.05,7.41,0.57
2020,2020-09-06,10.39,31.85,21.92,8.7,31.85,13.39,0.09,48.17,1.1,1.95,7.75,0.56
2020,2020-09-07,10.45,32.02,23.27,7.27,32.13,15.24,0,39.8,1,1.68,7.05,0.56
2020,2020-09-08,10.15,32.2,23.93,9.2,33.93,14.85,0,43.62,1.1,2.08,8.04,0.56
2020,2020-09-09,9.9,32.37,24.4,10.4,33.48,15.74,0,45.72,1.1,2.08,8.67,0.56
2020,2020-09-10,9.65,32.54,24.86,10.07,33.82,16.27,0,44.05,1.24,2.39,8.49,0.56
2020,2020-09-11,9.73,32.71,25.43,9.01,33.92,18.49,0,38.14,1.04,1.75,7.9,0.56
2020,2020-09-12,10.22,32.88,25.87,9.31,33.96,18.34,0,37.95,1.16,2.14,8.05,0.56
2020,2020-09-13,10.72,33.06,24.33,9.23,32.53,17.07,0,42.17,1.27,1.92,8.04,0.56
2020,2020-09-14,10.68,33.23,23.55,8.67,32.68,15.56,0,42.18,1.38,2.77,7.71,0.56
2020,2020-09-15,8.52,33.4,23.61,11.1,31.16,16.35,0.01,48.9,1.59,2.55,9.09,0.56
2020,2020-09-16,10.06,33.57,23.65,12.67,31.08,17.12,0,54.71,1.74,2.59,10.14,0.56
2020,2020-09-17,10.55,33.73,24.85,10.13,34.02,16.65,0,44,1.22,2.25,8.56,0.56
2020,2020-09-18,9.65,33.9,25.65,10.58,34.95,17.61,0,42.41,1.39,2.35,8.81,0.56
2020,2020-09-19,4.85,34.07,26.7,10.79,35.32,20.82,1.67,39.08,1.5,3.64,8.96,0.56
2020,2020-09-20,2.72,34.24,23.72,15.5,30.85,19.69,2.24,62.57,0.87,2.06,12.17,0.56
2020,2020-09-21,4.57,34.4,21.14,17.27,25.99,18.41,10.15,80.22,1.43,2.04,13.59,0.57
2020,2020-09-22,3.24,34.57,17.37,14.36,21.71,14.58,8.16,83.27,1.91,2.6,11.24,0.6
2020,2020-09-23,5.27,34.74,17.3,13.03,22.37,14.28,0.05,77.28,2.15,3.37,10.24,0.6
2020,2020-09-24,10.58,34.9,20.19,13.41,29.43,13.52,0,70.86,1.13,2.63,10.53,0.59
2020,2020-09-25,10.92,35.06,22.36,14.1,31.49,14.47,0.02,64.4,1,1.58,11.07,0.59
2020,2020-09-26,11.51,35.22,24.34,13.04,33.5,15.83,0.06,54.52,1.14,2.19,10.4,0.58
2020,2020-09-27,11.81,35.38,25.49,12.32,35.85,15.78,0.01,51.05,1.2,2.11,10.01,0.58
2020,2020-09-28,11.51,35.54,26.93,12.07,36.68,19,0.01,45.63,1.19,2.01,9.87,0.57
2020,2020-09-29,10.08,35.7,27.15,14.58,36.07,20.11,0.41,51.22,1.06,1.91,11.53,0.57
2020,2020-09-30,10.66,35.86,26.78,16.16,35.9,18.94,1.79,58.34,1.59,2.63,12.75,0.57
2020,2020-10-01,11.2,36.01,26.92,15.26,36.12,18.99,0.18,55.47,1.3,2.11,12.07,0.57
2020,2020-10-02,11.37,36.16,28.75,13.5,37.43,20.86,0,43.23,1.15,2.15,10.73,0.57
2020,2020-10-03,10.06,36.31,29.65,13.31,38.23,21.48,0.02,41.62,1.38,2.64,10.68,0.57
2020,2020-10-04,9.49,36.46,28.1,16.04,36.33,21.7,0.38,53.68,1.68,2.61,12.74,0.56
2020,2020-10-05,10.53,36.61,28.24,15.76,37.15,20.81,0.08,50.86,2.03,3.46,12.38,0.56
2020,2020-10-06,8.41,36.76,30.22,13.93,38.27,22.23,0.58,39.84,1.29,2.57,11.01,0.56
2020,2020-10-07,8.01,36.9,28.65,15.24,34.53,22.82,2.46,47.26,1.78,3.24,12.01,0.57
2020,2020-10-08,7.01,37.04,28.18,15.16,37.7,20.07,0.26,50.55,1.29,2.38,11.97,0.57
2020,2020-10-09,5.02,37.18,27.8,16.91,34.59,23.5,3.32,54.51,1.76,3.32,13.42,0.56
2020,2020-10-10,7.54,37.32,24.7,14.02,32.77,18.38,8.56,56.56,1.86,3.12,11.26,0.58
2020,2020-10-11,10.47,37.46,21.95,14.04,30.64,14.94,0.07,64.17,1.49,2.48,11.07,0.58
2020,2020-10-12,8.74,37.6,23.09,14.19,32.73,15.41,0.29,61.8,1.56,2.42,11.17,0.58
2020,2020-10-13,10.7,37.74,24.88,16,33.39,18.38,1.12,62.37,1.23,2.19,12.66,0.57
2020,2020-10-14,8.11,37.87,26.18,17.38,33.56,19.6,0.97,62.91,1.34,2.61,13.8,0.57
2020,2020-10-15,6.16,38,24.36,17.14,29.12,19.93,2.64,67.11,0.85,1.79,13.59,0.57
2020,2020-10-16,6.6,38.13,21.38,15.39,27.33,17.63,0.17,70.39,1.72,2.46,12.04,0.57
2020,2020-10-17,8.08,38.26,20.63,13.99,27.25,15.57,0.41,67.78,2.02,2.56,10.97,0.57
2020,2020-10-18,9.45,38.38,20.76,14.23,27.57,15.62,0.65,68.4,2.31,2.77,11.17,0.57
2020,2020-10-19,5.29,38.5,19.94,15.66,24.46,16.7,1.88,77.36,1.97,2.88,12.23,0.57
2020,2020-10-20,4.54,38.63,19.36,16.36,22.25,17.41,0.88,83.65,1.63,2.45,12.79,0.57
2020,2020-10-21,9.23,38.75,21.33,16.91,27.81,17.62,3.57,78.29,1.33,1.7,13.25,0.58
2020,2020-10-22,9.16,38.87,22.09,16.27,28.17,17.82,0.48,72.22,2.12,3.3,12.72,0.58
2020,2020-10-23,9.31,38.98,22.25,13.97,29.33,16.57,0.33,63.09,2.29,3.08,10.99,0.57
2020,2020-10-24,3.11,39.1,20.41,16.43,23.53,18.08,1.8,78.46,2.08,2.99,12.9,0.57
2020,2020-10-25,8.14,39.21,23.04,16.23,30.99,17.07,5.53,70.67,1.75,3.28,12.82,0.58
2020,2020-10-26,11.71,39.32,23.16,14.73,32.36,15.95,0.49,66.26,0.91,1.62,11.68,0.58
2020,2020-10-27,10.6,39.43,24.71,15.75,32.39,17.58,0.72,60.69,1.23,2.7,12.43,0.58
2020,2020-10-28,13.21,39.53,25.39,13.3,34.37,17.1,0.01,53.1,1.74,2.7,10.74,0.57
2020,2020-10-29,10.79,39.64,24.06,15.63,30.49,18.5,4.47,61.43,1.29,2.37,12.43,0.57
2020,2020-10-30,5.81,39.74,23.52,18,29.09,19.46,6.82,74.56,0.98,1.66,14.32,0.58
2020,2020-10-31,7.79,39.84,21.35,14.76,28.27,15.02,1.5,69.31,1.7,2.96,11.6,0.59
2020,2020-11-01,9.21,39.94,20.11,12.05,27.35,15.12,0.67,62.01,2.04,3.22,9.69,0.58
2020,2020-11-02,13.08,40.03,18.86,8.89,28.49,10.82,0.07,58.52,1.27,2.66,7.89,0.58
2020,2020-11-03,6.91,40.13,19.24,12.5,26.03,13.56,8.25,67.06,1.88,3.05,10.04,0.58
2020,2020-11-04,11.33,40.22,20.9,10.67,30.35,13.24,0.52,61.02,1.32,2.1,9.03,0.59
2020,2020-11-05,10.77,40.3,21.07,10.85,30.61,13.23,0.25,59.5,1.61,2.32,9.07,0.59
2020,2020-11-06,13.25,40.39,22.07,9.7,32.47,13.36,0.03,54.32,1.42,2.1,8.45,0.58
2020,2020-11-07,11.46,40.47,23.55,12.58,34.75,14.68,0.01,57.18,1.49,1.99,10.12,0.58
2020,2020-11-08,11.53,40.56,25.48,12.66,35.88,16.5,0.67,52.72,1.02,1.43,10.25,0.57
2020,2020-11-09,12.52,40.64,26.38,16.52,35.63,19.17,1.28,61.14,1.08,2.03,13.13,0.57
2020,2020-11-10,6.12,40.72,24.03,18.04,29.27,20.17,8.8,71.57,1.17,2.42,14.31,0.58
2020,2020-11-11,8.76,40.8,23.31,17.59,28.59,19.42,9.47,72.73,0.64,1.24,13.92,0.59
2020,2020-11-12,9.14,40.88,23.25,17.71,29.35,18.27,12.28,74.31,0.85,1.61,14.04,0.61
2020,2020-11-13,7.5,40.95,22.56,18.68,26.82,19.42,8.25,80.06,0.96,1.7,14.89,0.62
2020,2020-11-14,6.91,41.02,23.11,17.64,28.64,18.98,2.2,74.96,0.92,1.24,14.03,0.62
2020,2020-11-15,12.62,41.09,25.59,16.36,33.33,18.39,0.47,62.41,0.77,1.55,12.93,0.61
2020,2020-11-16,8.99,41.15,24.61,18.44,30.93,18.96,6.96,71.69,1.05,1.69,14.72,0.61
2020,2020-11-17,9.01,41.22,24.76,18.47,31.22,19.11,10.34,71.27,1.07,1.8,14.76,0.61
2020,2020-11-18,8.83,41.28,23.38,18.99,27.93,19.71,7.75,77.89,0.95,1.71,15.22,0.63
2020,2020-11-19,9.06,41.35,22.86,18.96,28.55,19.31,4.89,80.83,1.63,2.99,15.21,0.63
2020,2020-11-20,12.08,41.4,21.67,13.56,30.55,14.27,0.14,65.73,1.15,2.5,10.78,0.62
2020,2020-11-21,10.29,41.46,22.04,13.49,30.65,15.37,0.03,63.47,1.29,2.83,10.72,0.61
2020,2020-11-22,9.74,41.52,22.61,14.98,29.92,16.37,1.25,65.61,1.28,1.93,11.75,0.61
2020,2020-11-23,11.84,41.57,22.53,14.98,30.12,16.12,0.45,66.61,1.71,2.69,11.71,0.6
2020,2020-11-24,12.11,41.62,23.37,15.59,30.6,17.23,0.16,66.34,1.7,2.31,12.2,0.6
2020,2020-11-25,12.03,41.67,23.19,16.19,30.21,17.57,0.27,68.62,1.58,2.15,12.65,0.6
2020,2020-11-26,12.02,41.71,23.56,16.91,30.12,17.94,0.47,70.21,1.23,2.06,13.27,0.59
2020,2020-11-27,13.28,41.76,24.83,16.49,31.97,18.3,0.6,64.7,0.92,1.58,12.96,0.59
2020,2020-11-28,13.43,41.8,25.18,15.87,31.65,18.53,0.12,60.09,1.48,2.08,12.43,0.59
2020,2020-11-29,12.43,41.84,24.59,15.94,31.65,18.66,0.07,62.75,1.44,2.4,12.49,0.58
2020,2020-11-30,12.22,41.88,24.97,17,31.62,19.48,2.29,64.71,1.16,1.99,13.41,0.58
2020,2020-12-01,10.27,41.93,25.31,16.88,33.86,19.04,4.33,66.3,0.79,1.53,13.39,0.59
2020,2020-12-02,5.88,41.98,23.34,18.52,27.12,19.67,8.13,76.38,0.98,1.58,14.73,0.6
2020,2020-12-03,9.53,42.02,24.31,18.59,30,19.72,6.3,72.1,1.27,2.58,14.81,0.6
2020,2020-12-04,11.12,42.05,25.11,17.69,33.55,19.18,0.69,69.31,0.78,1.28,14.08,0.61
2020,2020-12-05,11.07,42.09,24.85,18.77,31.46,19.82,15.3,72.39,0.82,1.38,14.99,0.61
2020,2020-12-06,7.59,42.11,22.29,19.34,26.06,19.13,27.74,84.26,1.28,1.77,15.5,0.65
2020,2020-12-07,5.81,42.14,22.76,19.97,27.15,20.32,22.88,85.4,0.82,1.7,16.15,0.68
2020,2020-12-08,8.16,42.16,22.71,19.85,26.58,19.83,7.89,85.06,1.26,2.22,16.01,0.69
2020,2020-12-09,5.9,42.19,22.3,19.06,25.85,19.1,4.71,82.92,0.85,1.36,15.24,0.68
2020,2020-12-10,9.68,42.21,22.65,17.3,29.2,16.4,6.43,75.32,1.08,1.88,13.7,0.67
2020,2020-12-11,6.86,42.24,22.16,17.82,26.73,18.66,2.03,77.71,0.81,1.57,14.08,0.66
2020,2020-12-12,8.45,42.26,21.81,18.35,26.21,17.98,10.82,82.07,0.99,1.79,14.56,0.66
2020,2020-12-13,6.73,42.28,21.81,20.08,24.77,19.77,18.7,90.22,0.92,1.39,16.19,0.69
2020,2020-12-14,12.12,42.29,24,19.53,28.42,19.63,6.24,77.54,0.86,1.96,15.69,0.69
2020,2020-12-15,13.1,42.31,24.52,20.03,29.75,20.4,7.17,77.22,0.95,1.72,16.22,0.69
2020,2020-12-16,11.89,42.32,23.84,19.87,28.14,19.77,2.76,80.43,0.71,1.26,16.05,0.68
2020,2020-12-17,8.99,42.34,23.7,19.17,28.02,19.87,1.6,76.76,0.6,0.89,15.32,0.67
2020,2020-12-18,11.06,42.35,24.15,18.93,30.51,18.86,14.93,75.11,0.85,1.48,15.16,0.67
2020,2020-12-19,11.56,42.36,24.27,19.3,30.06,19.11,4.46,76.14,1.06,1.86,15.53,0.68
2020,2020-12-20,11.34,42.37,24.08,19.19,28.77,20.22,4.54,76.45,0.52,0.9,15.42,0.68
2020,2020-12-21,11.98,42.37,24.12,18.76,30.09,18.08,0.48,73.98,0.87,1.48,14.98,0.67
2020,2020-12-22,7.93,42.38,23.62,19.81,28.16,20.14,6.28,80.95,0.87,1.81,15.98,0.67
2020,2020-12-23,7.54,42.38,23.92,19.35,29.38,19.15,5.43,78.27,0.93,1.73,15.54,0.67
2020,2020-12-24,8.95,42.38,21.99,18.24,27.16,17.12,5.65,80.75,1.7,2.39,14.5,0.67
2020,2020-12-25,5.66,42.38,20.8,18.26,25.04,17.53,9.44,86.11,1.61,2.21,14.51,0.67
2020,2020-12-26,8.52,42.37,20.73,18.22,23.89,17.91,8.5,86.27,1.67,2.54,14.47,0.68
2020,2020-12-27,3.66,42.37,20.65,18.79,23.7,18.71,20.55,89.52,0.74,1.28,14.94,0.69
2020,2020-12-28,6.13,42.37,20.78,18.24,25.42,17.62,8.47,86.22,0.7,1.07,14.44,0.71
2020,2020-12-29,8.76,42.36,21.33,19.3,25.69,18.47,19.83,88.97,1.01,1.73,15.45,0.72
2020,2020-12-30,8.94,42.36,21.62,18.43,27.05,17.84,3.97,83.23,0.97,1.98,14.65,0.73
2020,2020-12-31,10.78,42.35,23.29,18.76,28.49,18.65,4.99,77.18,1.29,2.1,14.95,0.72
2021,2021-01-01,9.64,42.34,22.34,19.05,26.82,18.67,13.05,83.03,0.97,1.73,15.21,0.71
2021,2021-01-02,10.61,42.32,22.28,19.39,26.75,18.94,6.79,84.83,0.75,1.17,15.55,0.72
2021,2021-01-03,10.13,42.31,21.69,18.51,26.73,17.51,10.51,83.41,1.03,1.8,14.75,0.72
2021,2021-01-04,12.77,42.29,22.98,18.79,27.72,18.79,13.86,79.09,1.16,1.81,14.99,0.73
2021,2021-01-05,10.84,42.27,24.07,18.17,28.99,19.71,0.96,71.07,0.97,1.93,14.43,0.72
2021,2021-01-06,8,42.25,23.7,19.47,29.43,18.7,3.3,79.39,1.04,1.89,15.64,0.71
2021,2021-01-07,8.75,42.22,23.55,19.94,29.2,19.7,19.99,82.27,1.19,2.29,16.1,0.71
2021,2021-01-08,9.4,42.2,23.06,19.51,28.98,18.43,13.55,82.4,1.08,1.62,15.68,0.74
2021,2021-01-09,9.83,42.17,23.75,19.9,29.22,19.04,3.93,81.04,0.67,0.91,16.11,0.73
2021,2021-01-10,9.96,42.14,22.21,20.87,24.3,20.57,15.29,92.22,1.29,2.18,17.06,0.73
2021,2021-01-11,8.18,42.11,23.38,20.46,27.88,19.72,14.88,84.8,0.85,1.6,16.65,0.75
2021,2021-01-12,7.45,42.08,23.97,21.08,27.48,20.66,3.08,84.78,0.97,1.73,17.29,0.75
2021,2021-01-13,9.31,42.05,22.64,21,24.74,20.78,3.84,90.7,1.17,2.02,17.2,0.74
2021,2021-01-14,9.9,42.01,22.48,19.63,25.93,19.7,10.48,84.93,1.33,2.5,15.78,0.75
2021,2021-01-15,7.71,41.97,21.49,19.2,25.5,18.72,18.84,87.53,1.08,1.95,15.35,0.75
2021,2021-01-16,8.75,41.94,22.1,19.43,26.82,18.71,5.46,86.12,1.2,2.17,15.6,0.76
2021,2021-01-17,9.16,41.89,21.81,19.56,25.52,19.07,3.12,87.82,1.33,1.95,15.73,0.76
2021,2021-01-18,11.91,41.85,23.26,19.72,28.18,19.45,1.3,82.15,1.44,2.57,15.87,0.75
2021,2021-01-19,12.36,41.81,23.85,18.32,28.78,18.49,0.04,73.04,0.87,1.52,14.52,0.74
2021,2021-01-20,13.17,41.76,23.59,17.87,28.15,17.91,1.04,72.2,0.92,1.63,14.11,0.73
2021,2021-01-21,13.31,41.71,22.9,17.35,27.69,17.7,0.89,72.56,1.21,2.09,13.64,0.72
2021,2021-01-22,11.92,41.66,22.49,17.82,27.2,18.43,0.6,76.84,1.29,1.95,14.02,0.71
2021,2021-01-23,11.56,41.61,22.69,18.25,27.86,18.16,1.02,78.24,1.16,2.02,14.41,0.71
2021,2021-01-24,11.53,41.55,22.86,18.42,27.59,18.56,1.04,77.78,1.04,1.89,14.61,0.7
2021,2021-01-25,11.7,41.49,23.57,17.56,29.37,18.78,0.73,71.84,1.15,2.17,13.87,0.7
2021,2021-01-26,11.11,41.43,22.89,18.21,28.48,17.87,0.42,76.9,1.11,2.02,14.42,0.69
2021,2021-01-27,12.82,41.37,23.27,18.88,28,19.56,0.37,78,1.18,2.33,15.04,0.69
2021,2021-01-28,11.27,41.31,23.76,16.64,29.55,18.51,0.06,66.77,1.1,1.75,13.07,0.68
2021,2021-01-29,12.2,41.24,23.66,15.03,29.78,16.54,0,60.35,1.12,1.96,11.79,0.68
2021,2021-01-30,12.89,41.17,24.91,16.74,31.16,18.72,0,62.53,0.96,1.41,13.14,0.67
2021,2021-01-31,12.96,41.09,25.48,18,31.33,19.45,2.41,65.53,1.05,1.77,14.25,0.67
2021,2021-02-01,9.59,41.02,23.99,18.84,29.1,19.58,12.51,74.76,1.08,1.98,15.03,0.67
2021,2021-02-02,10.61,40.94,23.02,17.92,27.62,19.01,6.36,75.73,0.63,0.92,14.2,0.69
